orchard_id,district,year,doy,longitude,latitude,evi
T11,Akçaabat,2009,265,39.63053894,40.91648865,0.3747
T11,Akçaabat,2009,281,39.63053894,40.91648865,0.3561
T11,Akçaabat,2009,297,39.63053894,40.91648865,0.3028
T11,Akçaabat,2009,313,39.63053894,40.91648865,0.3494
T11,Akçaabat,2009,329,39.63053894,40.91648865,0.3167
T11,Akçaabat,2009,345,39.63053894,40.91648865,0.2763
T11,Akçaabat,2009,361,39.63053894,40.91648865,0.2419
T11,Akçaabat,2010,9,39.63053894,40.91648865,0.1861
T11,Akçaabat,2010,25,39.63053894,40.91648865,0.2345
T11,Akçaabat,2010,41,39.63053894,40.91648865,0.2341
T11,Akçaabat,2010,57,39.63053894,40.91648865,0.2265
T11,Akçaabat,2010,73,39.63053894,40.91648865,0.2711
T11,Akçaabat,2010,89,39.63053894,40.91648865,0.3122
T11,Akçaabat,2010,105,39.63053894,40.91648865,0.3759
T11,Akçaabat,2010,121,39.63053894,40.91648865,0.542
T11,Akçaabat,2010,137,39.63053894,40.91648865,0.5873
T11,Akçaabat,2010,153,39.63053894,40.91648865,0.4698
T11,Akçaabat,2010,169,39.63053894,40.91648865,0.2402
T11,Akçaabat,2010,185,39.63053894,40.91648865,0.0678
T11,Akçaabat,2010,201,39.63053894,40.91648865,0.5225
T11,Akçaabat,2010,217,39.63053894,40.91648865,0.5219
T11,Akçaabat,2010,233,39.63053894,40.91648865,0.4763
T11,Akçaabat,2010,249,39.63053894,40.91648865,0.1134
T11,Akçaabat,2010,265,39.63053894,40.91648865,0.4331
T11,Akçaabat,2010,281,39.63053894,40.91648865,0.1394
T11,Akçaabat,2010,297,39.63053894,40.91648865,0.3587
T11,Akçaabat,2010,313,39.63053894,40.91648865,0.3661
T11,Akçaabat,2010,329,39.63053894,40.91648865,0.2736
T11,Akçaabat,2010,345,39.63053894,40.91648865,0.2561
T11,Akçaabat,2010,361,39.63053894,40.91648865,0.1867
T11,Akçaabat,2011,9,39.63053894,40.91648865,0.1867
T11,Akçaabat,2011,25,39.63053894,40.91648865,0.2115
T11,Akçaabat,2011,41,39.63053894,40.91648865,0.0647
T11,Akçaabat,2011,57,39.63053894,40.91648865,0.1707
T11,Akçaabat,2011,73,39.63053894,40.91648865,0.1809
T11,Akçaabat,2011,89,39.63053894,40.91648865,0.2539
T11,Akçaabat,2011,105,39.63053894,40.91648865,0.3298
T11,Akçaabat,2011,121,39.63053894,40.91648865,0.4484
T11,Akçaabat,2011,137,39.63053894,40.91648865,0.5305
T11,Akçaabat,2011,153,39.63053894,40.91648865,0.5734
T11,Akçaabat,2011,169,39.63053894,40.91648865,0.6273
T11,Akçaabat,2011,185,39.63053894,40.91648865,0.6222
T11,Akçaabat,2011,201,39.63053894,40.91648865,0.6063
T11,Akçaabat,2011,217,39.63053894,40.91648865,0.1366
T11,Akçaabat,2011,233,39.63053894,40.91648865,0.5809
T11,Akçaabat,2011,249,39.63053894,40.91648865,0.4737
T11,Akçaabat,2011,265,39.63053894,40.91648865,0.4614
T11,Akçaabat,2011,281,39.63053894,40.91648865,0.4074
T11,Akçaabat,2011,297,39.63053894,40.91648865,0.2473
T11,Akçaabat,2011,313,39.63053894,40.91648865,0.3817
T11,Akçaabat,2011,329,39.63053894,40.91648865,0.2367
T11,Akçaabat,2011,345,39.63053894,40.91648865,0.2394
T11,Akçaabat,2011,361,39.63053894,40.91648865,0.2273
T11,Akçaabat,2012,9,39.63053894,40.91648865,0.0508
T11,Akçaabat,2012,25,39.63053894,40.91648865,0.2639
T11,Akçaabat,2012,41,39.63053894,40.91648865,0.2013
T11,Akçaabat,2012,57,39.63053894,40.91648865,0.1759
T11,Akçaabat,2012,73,39.63053894,40.91648865,0.1996
T11,Akçaabat,2012,89,39.63053894,40.91648865,0.2407
T11,Akçaabat,2012,105,39.63053894,40.91648865,0.5285
T11,Akçaabat,2012,121,39.63053894,40.91648865,0.5446
T11,Akçaabat,2012,137,39.63053894,40.91648865,0.6023
T11,Akçaabat,2012,153,39.63053894,40.91648865,0.5757
T11,Akçaabat,2012,169,39.63053894,40.91648865,0.5672
T11,Akçaabat,2012,185,39.63053894,40.91648865,0.497
T11,Akçaabat,2012,201,39.63053894,40.91648865,0.4224
T11,Akçaabat,2012,217,39.63053894,40.91648865,0.0488
T11,Akçaabat,2012,233,39.63053894,40.91648865,0.5005
T11,Akçaabat,2012,249,39.63053894,40.91648865,0.4384
T11,Akçaabat,2012,265,39.63053894,40.91648865,0.3862
T11,Akçaabat,2012,281,39.63053894,40.91648865,0.3748
T11,Akçaabat,2012,297,39.63053894,40.91648865,0.3588
T11,Akçaabat,2012,313,39.63053894,40.91648865,0.2178
T11,Akçaabat,2012,329,39.63053894,40.91648865,0.263
T11,Akçaabat,2012,345,39.63053894,40.91648865,0.296
T11,Akçaabat,2012,361,39.63053894,40.91648865,0.1789
T11,Akçaabat,2013,9,39.63053894,40.91648865,0.2294
T11,Akçaabat,2013,25,39.63053894,40.91648865,0.1961
T11,Akçaabat,2013,41,39.63053894,40.91648865,0.2238
T11,Akçaabat,2013,57,39.63053894,40.91648865,0.1813
T11,Akçaabat,2013,73,39.63053894,40.91648865,0.2865
T11,Akçaabat,2013,89,39.63053894,40.91648865,0.3645
T11,Akçaabat,2013,105,39.63053894,40.91648865,0.4699
T11,Akçaabat,2013,121,39.63053894,40.91648865,0.5536
T11,Akçaabat,2013,137,39.63053894,40.91648865,0.5147
T11,Akçaabat,2013,153,39.63053894,40.91648865,0.5166
T11,Akçaabat,2013,169,39.63053894,40.91648865,0.5079
T11,Akçaabat,2013,185,39.63053894,40.91648865,0.4416
T11,Akçaabat,2013,201,39.63053894,40.91648865,0.4106
T11,Akçaabat,2013,217,39.63053894,40.91648865,0.2388
T11,Akçaabat,2013,233,39.63053894,40.91648865,0.4622
T11,Akçaabat,2013,249,39.63053894,40.91648865,0.4462
T11,Akçaabat,2013,265,39.63053894,40.91648865,0.4459
T11,Akçaabat,2013,281,39.63053894,40.91648865,0.4339
T11,Akçaabat,2013,297,39.63053894,40.91648865,0.3606
T11,Akçaabat,2013,313,39.63053894,40.91648865,0.3063
T11,Akçaabat,2013,329,39.63053894,40.91648865,0.2344
T11,Akçaabat,2013,345,39.63053894,40.91648865,0.0845
T11,Akçaabat,2013,361,39.63053894,40.91648865,0.1816
T11,Akçaabat,2014,9,39.63053894,40.91648865,0.2243
T11,Akçaabat,2014,25,39.63053894,40.91648865,0.1916
T11,Akçaabat,2014,41,39.63053894,40.91648865,0.1789
T11,Akçaabat,2014,57,39.63053894,40.91648865,0.251
T11,Akçaabat,2014,73,39.63053894,40.91648865,0.3052
T11,Akçaabat,2014,89,39.63053894,40.91648865,0.3448
T11,Akçaabat,2014,105,39.63053894,40.91648865,0.4392
T11,Akçaabat,2014,121,39.63053894,40.91648865,0.5255
T11,Akçaabat,2014,137,39.63053894,40.91648865,0.5272
T11,Akçaabat,2014,153,39.63053894,40.91648865,0.593
T11,Akçaabat,2014,169,39.63053894,40.91648865,0.5344
T11,Akçaabat,2014,185,39.63053894,40.91648865,0.5559
T11,Akçaabat,2014,201,39.63053894,40.91648865,0.4367
T11,Akçaabat,2014,217,39.63053894,40.91648865,0.4888
T11,Akçaabat,2014,233,39.63053894,40.91648865,0.2104
T11,Akçaabat,2014,249,39.63053894,40.91648865,0.1462
T11,Akçaabat,2014,265,39.63053894,40.91648865,0.12
T11,Akçaabat,2014,281,39.63053894,40.91648865,0.3939
T11,Akçaabat,2014,297,39.63053894,40.91648865,0.3229
T11,Akçaabat,2014,313,39.63053894,40.91648865,0.3601
T11,Akçaabat,2014,329,39.63053894,40.91648865,0.2082
T11,Akçaabat,2014,345,39.63053894,40.91648865,0.2535
T11,Akçaabat,2014,361,39.63053894,40.91648865,0.1488
T11,Akçaabat,2015,9,39.63053894,40.91648865,0.233
T11,Akçaabat,2015,25,39.63053894,40.91648865,0.2017
T11,Akçaabat,2015,41,39.63053894,40.91648865,0.0578
T11,Akçaabat,2015,57,39.63053894,40.91648865,0.2064
T11,Akçaabat,2015,73,39.63053894,40.91648865,0.2198
T11,Akçaabat,2015,89,39.63053894,40.91648865,0.322
T11,Akçaabat,2015,105,39.63053894,40.91648865,0.3696
T11,Akçaabat,2015,121,39.63053894,40.91648865,0.5144
T11,Akçaabat,2015,137,39.63053894,40.91648865,0.5774
T11,Akçaabat,2015,153,39.63053894,40.91648865,0.6036
T11,Akçaabat,2015,169,39.63053894,40.91648865,0.4588
T11,Akçaabat,2015,185,39.63053894,40.91648865,0.5112
T11,Akçaabat,2015,201,39.63053894,40.91648865,0.4831
T11,Akçaabat,2015,217,39.63053894,40.91648865,0.5402
T11,Akçaabat,2015,233,39.63053894,40.91648865,0.5769
T11,Akçaabat,2015,249,39.63053894,40.91648865,0.4751
T11,Akçaabat,2015,265,39.63053894,40.91648865,0.4376
T11,Akçaabat,2015,281,39.63053894,40.91648865,0.4084
T11,Akçaabat,2015,297,39.63053894,40.91648865,0.3508
T11,Akçaabat,2015,313,39.63053894,40.91648865,0.3157
T11,Akçaabat,2015,329,39.63053894,40.91648865,0.2215
T11,Akçaabat,2015,345,39.63053894,40.91648865,0.2889
T11,Akçaabat,2015,361,39.63053894,40.91648865,0.2885
T11,Akçaabat,2016,9,39.63053894,40.91648865,0.1954
T11,Akçaabat,2016,25,39.63053894,40.91648865,0.2202
T11,Akçaabat,2016,41,39.63053894,40.91648865,0.2574
T11,Akçaabat,2016,57,39.63053894,40.91648865,0.2946
T11,Akçaabat,2016,73,39.63053894,40.91648865,0.3548
T11,Akçaabat,2016,89,39.63053894,40.91648865,0.3626
T11,Akçaabat,2016,105,39.63053894,40.91648865,0.4962
T11,Akçaabat,2016,121,39.63053894,40.91648865,0.4409
T11,Akçaabat,2016,137,39.63053894,40.91648865,0.6133
T11,Akçaabat,2016,153,39.63053894,40.91648865,0.613
T11,Akçaabat,2016,169,39.63053894,40.91648865,0.4351
T11,Akçaabat,2016,185,39.63053894,40.91648865,0.4882
T11,Akçaabat,2016,201,39.63053894,40.91648865,0.4379
T11,Akçaabat,2016,217,39.63053894,40.91648865,0.4459
T11,Akçaabat,2016,233,39.63053894,40.91648865,0.108
T11,Akçaabat,2016,249,39.63053894,40.91648865,0.4391
T11,Akçaabat,2016,265,39.63053894,40.91648865,0.4499
T11,Akçaabat,2016,281,39.63053894,40.91648865,0.3333
T11,Akçaabat,2016,297,39.63053894,40.91648865,0.4006
T11,Akçaabat,2016,313,39.63053894,40.91648865,0.3425
T11,Akçaabat,2016,329,39.63053894,40.91648865,0.2244
T11,Akçaabat,2016,345,39.63053894,40.91648865,0.2018
T11,Akçaabat,2016,361,39.63053894,40.91648865,0.2011
T11,Akçaabat,2017,9,39.63053894,40.91648865,0.233
T11,Akçaabat,2017,25,39.63053894,40.91648865,0.078
T11,Akçaabat,2017,41,39.63053894,40.91648865,0.2406
T11,Akçaabat,2017,57,39.63053894,40.91648865,0.2302
T11,Akçaabat,2017,73,39.63053894,40.91648865,0.2803
T11,Akçaabat,2017,89,39.63053894,40.91648865,0.2783
T11,Akçaabat,2017,105,39.63053894,40.91648865,0.5391
T11,Akçaabat,2017,121,39.63053894,40.91648865,0.5687
T11,Akçaabat,2017,137,39.63053894,40.91648865,0.6321
T11,Akçaabat,2017,153,39.63053894,40.91648865,0.5622
T11,Akçaabat,2017,169,39.63053894,40.91648865,0.5233
T11,Akçaabat,2017,185,39.63053894,40.91648865,0.1231
T11,Akçaabat,2017,201,39.63053894,40.91648865,0.5268
T11,Akçaabat,2017,217,39.63053894,40.91648865,0.3776
T11,Akçaabat,2017,233,39.63053894,40.91648865,0.3743
T11,Akçaabat,2017,249,39.63053894,40.91648865,0.4518
T11,Akçaabat,2017,265,39.63053894,40.91648865,0.426
T11,Akçaabat,2017,281,39.63053894,40.91648865,0.4096
T11,Akçaabat,2017,297,39.63053894,40.91648865,0.4004
T11,Akçaabat,2017,313,39.63053894,40.91648865,0.2739
T11,Akçaabat,2017,329,39.63053894,40.91648865,0.2804
T11,Akçaabat,2017,345,39.63053894,40.91648865,0.2382
T11,Akçaabat,2017,361,39.63053894,40.91648865,0.2504
T11,Akçaabat,2018,9,39.63053894,40.91648865,0.2039
T11,Akçaabat,2018,25,39.63053894,40.91648865,0.175
T11,Akçaabat,2018,41,39.63053894,40.91648865,0.1523
T11,Akçaabat,2018,57,39.63053894,40.91648865,0.1999
T11,Akçaabat,2018,73,39.63053894,40.91648865,0.2734
T11,Akçaabat,2018,89,39.63053894,40.91648865,0.4683
T11,Akçaabat,2018,105,39.63053894,40.91648865,0.4922
T11,Akçaabat,2018,121,39.63053894,40.91648865,0.5373
T11,Akçaabat,2018,137,39.63053894,40.91648865,0.6267
T11,Akçaabat,2018,153,39.63053894,40.91648865,0.3248
T11,Akçaabat,2018,169,39.63053894,40.91648865,0.6298
T11,Akçaabat,2018,185,39.63053894,40.91648865,0.5587
T11,Akçaabat,2018,201,39.63053894,40.91648865,0.5215
T11,Akçaabat,2018,217,39.63053894,40.91648865,0.678
T11,Akçaabat,2018,233,39.63053894,40.91648865,0.4132
T11,Akçaabat,2018,249,39.63053894,40.91648865,0.4883
T11,Akçaabat,2018,265,39.63053894,40.91648865,0.4555
T11,Akçaabat,2018,281,39.63053894,40.91648865,0.4006
T11,Akçaabat,2018,297,39.63053894,40.91648865,0.348
T11,Akçaabat,2018,313,39.63053894,40.91648865,0.2136
T11,Akçaabat,2018,329,39.63053894,40.91648865,0.3038
T11,Akçaabat,2018,345,39.63053894,40.91648865,0.2314
T11,Akçaabat,2018,361,39.63053894,40.91648865,0.2462
T11,Akçaabat,2019,9,39.63053894,40.91648865,0.2471
T11,Akçaabat,2019,25,39.63053894,40.91648865,0.2133
T11,Akçaabat,2019,41,39.63053894,40.91648865,0.2395
T11,Akçaabat,2019,57,39.63053894,40.91648865,0.2429
T11,Akçaabat,2019,73,39.63053894,40.91648865,0.2353
T11,Akçaabat,2019,89,39.63053894,40.91648865,0.2508
T11,Akçaabat,2019,105,39.63053894,40.91648865,0.423
T11,Akçaabat,2019,121,39.63053894,40.91648865,0.5612
T11,Akçaabat,2019,137,39.63053894,40.91648865,0.6704
T11,Akçaabat,2019,153,39.63053894,40.91648865,0.6021
T11,Akçaabat,2019,169,39.63053894,40.91648865,0.5727
T11,Akçaabat,2019,185,39.63053894,40.91648865,0.6036
T11,Akçaabat,2019,201,39.63053894,40.91648865,0.5947
T11,Akçaabat,2019,217,39.63053894,40.91648865,0.621
T11,Akçaabat,2019,233,39.63053894,40.91648865,0.0864
T11,Akçaabat,2019,249,39.63053894,40.91648865,0.4773
T11,Akçaabat,2019,265,39.63053894,40.91648865,0.3708
T11,Akçaabat,2019,281,39.63053894,40.91648865,0.4096
T11,Akçaabat,2019,297,39.63053894,40.91648865,0.3288
T11,Akçaabat,2019,313,39.63053894,40.91648865,0.3239
T11,Akçaabat,2019,329,39.63053894,40.91648865,0.2612
T11,Akçaabat,2019,345,39.63053894,40.91648865,0.1973
T11,Akçaabat,2019,361,39.63053894,40.91648865,0.2273
T11,Akçaabat,2020,9,39.63053894,40.91648865,0.0754
T11,Akçaabat,2020,25,39.63053894,40.91648865,0.1427
T11,Akçaabat,2020,41,39.63053894,40.91648865,0.1007
T11,Akçaabat,2020,57,39.63053894,40.91648865,0.1769
T11,Akçaabat,2020,73,39.63053894,40.91648865,0.2518
T11,Akçaabat,2020,89,39.63053894,40.91648865,0.327
T11,Akçaabat,2020,105,39.63053894,40.91648865,0.3436
T11,Akçaabat,2020,121,39.63053894,40.91648865,0.5624
T11,Akçaabat,2020,137,39.63053894,40.91648865,0.5779
T11,Akçaabat,2020,153,39.63053894,40.91648865,0.6714
T11,Akçaabat,2020,169,39.63053894,40.91648865,0.6189
T11,Akçaabat,2020,185,39.63053894,40.91648865,0.2411
T11,Akçaabat,2020,201,39.63053894,40.91648865,0.4749
T11,Akçaabat,2020,217,39.63053894,40.91648865,0.117
T11,Akçaabat,2020,233,39.63053894,40.91648865,0.4822
T11,Akçaabat,2020,249,39.63053894,40.91648865,0.0939
T11,Akçaabat,2020,265,39.63053894,40.91648865,0.4166
T11,Akçaabat,2020,281,39.63053894,40.91648865,0.4171
T11,Akçaabat,2020,297,39.63053894,40.91648865,0.3049
T11,Akçaabat,2020,313,39.63053894,40.91648865,0.3463
T11,Akçaabat,2020,329,39.63053894,40.91648865,0.2859
T11,Akçaabat,2020,345,39.63053894,40.91648865,0.2073
T11,Akçaabat,2020,361,39.63053894,40.91648865,0.1876
T11,Akçaabat,2021,9,39.63053894,40.91648865,0.1611
T11,Akçaabat,2021,25,39.63053894,40.91648865,0.1498
T11,Akçaabat,2021,41,39.63053894,40.91648865,0.1929
T11,Akçaabat,2021,57,39.63053894,40.91648865,0.2149
T11,Akçaabat,2021,73,39.63053894,40.91648865,0.1604
T11,Akçaabat,2021,89,39.63053894,40.91648865,0.2375
T11,Akçaabat,2021,105,39.63053894,40.91648865,0.4156
T11,Akçaabat,2021,121,39.63053894,40.91648865,0.5176
T11,Akçaabat,2021,137,39.63053894,40.91648865,0.5496
T11,Akçaabat,2021,153,39.63053894,40.91648865,0.5598
T11,Akçaabat,2021,169,39.63053894,40.91648865,0.5719
T11,Akçaabat,2021,185,39.63053894,40.91648865,0.5868
T11,Akçaabat,2021,201,39.63053894,40.91648865,0.3106
T11,Akçaabat,2021,217,39.63053894,40.91648865,0.7337
T11,Akçaabat,2021,233,39.63053894,40.91648865,0.4632
T11,Akçaabat,2021,249,39.63053894,40.91648865,0.4174
T11,Akçaabat,2021,265,39.63053894,40.91648865,0.2378
T11,Akçaabat,2021,281,39.63053894,40.91648865,0.4536
T11,Akçaabat,2021,297,39.63053894,40.91648865,0.3946
T11,Akçaabat,2021,313,39.63053894,40.91648865,0.3221
T11,Akçaabat,2021,329,39.63053894,40.91648865,0.2474
T11,Akçaabat,2021,345,39.63053894,40.91648865,0.2318
T11,Akçaabat,2021,361,39.63053894,40.91648865,0.2465
T11,Akçaabat,2022,9,39.63053894,40.91648865,0.1158
T11,Akçaabat,2022,25,39.63053894,40.91648865,0.2329
T11,Akçaabat,2022,41,39.63053894,40.91648865,0.2243
T11,Akçaabat,2022,57,39.63053894,40.91648865,0.251
T11,Akçaabat,2022,73,39.63053894,40.91648865,0.1062
T11,Akçaabat,2022,89,39.63053894,40.91648865,0.205
T11,Akçaabat,2022,105,39.63053894,40.91648865,0.5241
T11,Akçaabat,2022,121,39.63053894,40.91648865,0.4864
T11,Akçaabat,2022,137,39.63053894,40.91648865,0.5953
T11,Akçaabat,2022,153,39.63053894,40.91648865,0.451
T11,Akçaabat,2022,169,39.63053894,40.91648865,0.218
T11,Akçaabat,2022,185,39.63053894,40.91648865,0.1626
T11,Akçaabat,2022,201,39.63053894,40.91648865,0.4556
T11,Akçaabat,2022,217,39.63053894,40.91648865,0.1965
T11,Akçaabat,2022,233,39.63053894,40.91648865,0.0175
T11,Akçaabat,2022,249,39.63053894,40.91648865,0.4111
T11,Akçaabat,2022,265,39.63053894,40.91648865,0.4001
T11,Akçaabat,2022,281,39.63053894,40.91648865,0.4723
T11,Akçaabat,2022,297,39.63053894,40.91648865,0.3093
T11,Akçaabat,2022,313,39.63053894,40.91648865,0.2678
T11,Akçaabat,2022,329,39.63053894,40.91648865,0.2158
T11,Akçaabat,2022,345,39.63053894,40.91648865,0.325
T11,Akçaabat,2022,361,39.63053894,40.91648865,0.2207
T11,Akçaabat,2023,9,39.63053894,40.91648865,0.2323
T11,Akçaabat,2023,25,39.63053894,40.91648865,0.3201
T11,Akçaabat,2023,41,39.63053894,40.91648865,0.0889
